0.556043,-0.514409,0.246716,0.590919,0.418287,-0.641550,-0.266317,0.699855
0.587061,-0.574286,0.558845,-0.726329,0.148359,-0.161967,0.275401,0.288135
0.120102,-0.563215,0.489496,-0.337114,0.610948,-0.295148,0.364925,0.646689
0.575978,-0.297266,0.622268,0.098060,0.655567,-0.689252,-0.848563,0.094738
