0.500000,0.263361,0.570721,0.514409,-0.502132,0.533215,0.558895,0.351678
0.500000,0.571813,0.575121,0.574286,0.214477,0.592817,0.594604,0.305840
0.500000,0.494678,0.093945,0.563215,-0.430843,0.083110,0.217475,0.613604
0.500000,0.599136,0.578521,0.297266,0.718497,0.597781,0.535525,0.637397
