0.553869,0.641549,0.558895,0.754357,0.246896,0.418287,0.514409,0.610272
0.583304,0.161967,0.594604,0.328421,0.558988,0.148359,0.574286,0.227239
0.089057,0.295148,0.217475,0.550388,0.489554,0.610948,0.563215,0.758308
0.587413,0.689252,0.535525,0.141983,0.622022,0.655567,0.297266,0.029989
